PWSID	PWSName	Size	FacilityID	FacilityName	FacilityWaterType	SamplePointID	SamplePointName	SamplePointType	AssociatedFacilityID	AssociatedSamplePointID	CollectionDate	SampleID	Contaminant	MRL	Units	MethodID	AnalyticalResultsSign	AnalyticalResultValue	SampleEventCode	MonitoringRequirement	Region	State	UCMR1SampleType
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	PFEESA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	PFPeS	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	PFPeA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	NFDHA	0.02	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	8:2 FTS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	4:2 FTS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	6:2 FTS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	ADONA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	HFPO-DA	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			7/23/2024	119030P	PFMBA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFHpA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFHpS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	NFDHA	0.02	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFHxS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFMBA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFDA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFEESA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFNA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFPeA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFOA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFPeS	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFDoA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFHxA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFOS	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFBS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFMPA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFUnA	0.002	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFTrDA	0.007	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFTA	0.008	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	6:2 FTS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	8:2 FTS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	lithium	9	µg/L	EPA 200.7	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	4:2 FTS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	ADONA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	PFBA	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002752	CIALES URBANO	S	00001	CIALES	SW	27520000	PF CIALES	EP			10/22/2024	122103P	HFPO-DA	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFBA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFPeS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	NFDHA	0.02	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFOS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFTA	0.008	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFMBA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFHpS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFPeA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFMPA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	8:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	4:2 FTS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	6:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFEESA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	HFPO-DA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	ADONA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFUnA	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFHxA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFDoA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFOA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFHxS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	lithium	9	µg/L	EPA 200.7	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFBS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFTrDA	0.007	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFNA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFDA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			6/27/2024	4039182	PFHpA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	4:2 FTS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	8:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFPeA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFEESA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	NFDHA	0.02	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFPeS	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	6:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFTA	0.008	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFMPA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFTrDA	0.007	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	lithium	9	µg/L	EPA 200.7	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFHpS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFOA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFBS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFHpA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFHxS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFMBA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFOS	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFBA	0.005	µg/L	EPA 533	=	0.0063	SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFDA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFDoA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	ADONA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFNA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	HFPO-DA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFHxA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			9/23/2024	4081689	PFUnA	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFUnA	0.002	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFTrDA	0.007	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFPeA	0.003	µg/L	EPA 533	=	0.0084	SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	4:2 FTS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	6:2 FTS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFBA	0.005	µg/L	EPA 533	=	0.0095	SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	ADONA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	8:2 FTS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFHpA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFTA	0.008	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFMBA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFEESA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	lithium	9	µg/L	EPA 200.7	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFBS	0.003	µg/L	EPA 533	=	0.0045	SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFHxA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFHxS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFNA	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFOS	0.004	µg/L	EPA 533	=	0.0067	SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFOA	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFDA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFDoA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	HFPO-DA	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFPeS	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFHpS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	PFMPA	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			12/17/2024	4125386	NFDHA	0.02	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			3/16/2025	4169163	lithium	9	µg/L	EPA 200.7	<		SE4	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			3/16/2025	4169163	4:2 FTS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			3/16/2025	4169163	8:2 FTS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			3/16/2025	4169163	PFMPA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0002762	MOROVIS URBANO	L	00007	PF MOROVIS URBANO	SW	2762007	PF MOROVIS URBANO	EP			3/16/2025	4169163	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE4	AM	2	PR	
